stadiumXmonth,n,n_races,n_hits,mean_implied_p_norm,mean_actual_p,lift,mean_odds,ev_all_buy,wilson_lo,wilson_hi,lift_boot_lo,lift_boot_hi,ev_boot_lo,ev_boot_hi
14|2025-12,76,55,9,0.12168667595729249,0.11842105263157894,0.9731636738367341,6.296052631578948,0.7455851800554016,0.07021288440828083,0.19286316519897218,0.5069298197893515,1.4959639360611596,0.3865988165680475,1.144299027203857
18|2026-03,261,137,33,0.1322019681461088,0.12643678160919541,0.9563910687733352,5.889655172413793,0.7446690447879509,0.09638905581740047,0.16414981095866088,0.7410027924117913,1.1920515120786088,0.5758040734337974,0.9299750593703593
8|2026-03,154,90,19,0.12819694374305474,0.12337662337662338,0.9623991007453911,6.0272727272727264,0.7436245572609208,0.08618021828341875,0.17357794059766446,0.6579186290061266,1.2984552446475572,0.5079830059449583,1.0044075842070086
21|2025-12,175,114,21,0.12361656900793841,0.12,0.9707436548598419,6.187428571428573,0.7424914285714287,0.08527350720499899,0.1662973925269144,0.6927104686845759,1.2803794069475842,0.5295571236361581,0.9783384082186928
1|2025-07,107,71,13,0.12579702542392718,0.12149532710280374,0.9658044512052092,6.110280373831776,0.7423705127085335,0.07868208980349733,0.18297782773847082,0.5775228528537866,1.3519973290767704,0.442361288987075,1.0390724128246018
6|2025-07,123,85,15,0.12665262411801914,0.12195121951219512,0.9628795325911045,6.069105691056912,0.7401348403727941,0.0813964838376831,0.1787793409940887,0.6219151165324355,1.3399283091569438,0.47791860788116863,1.0307032622248056
15|2025-12,154,99,19,0.12964053732285588,0.12337662337662338,0.9516824438128261,5.988961038961039,0.7388977905211671,0.08618021828341875,0.17357794059766446,0.6484799316471662,1.25982359837949,0.5036909612192547,0.9780487437004365
16|2025-05,228,132,28,0.12828026404633752,0.12280701754385964,0.9573336822841211,6.011403508771929,0.7382425361649737,0.09141298892059088,0.16304792508764285,0.7086570759536691,1.2185584558454343,0.5472713541209512,0.9393417193690543
16|2025-07,168,100,20,0.12472638780754186,0.11904761904761904,0.9544701898311574,6.176785714285713,0.735331632653061,0.08387081314159181,0.16629999320705732,0.6584824935734023,1.2554593000823093,0.5067566591701311,0.9660441558125868
14|2026-02,53,41,6,0.11733119554238465,0.11320754716981132,0.964854629209981,6.481132075471698,0.7337130651477394,0.05968310531085168,0.20430396926483452,0.38538310258419284,1.5790864542259984,0.29295130088766447,1.2011365715471292
19|2025-07,194,121,23,0.12473335756934895,0.11855670103092783,0.9504811170100426,6.1788659793814436,0.7325459666276969,0.08552966577962995,0.16207669344563347,0.6635678693307778,1.2417692200519486,0.5103147935151376,0.9575757036851498
3|2025-09,51,39,6,0.12545074977314077,0.11764705882352941,0.9377947842980358,6.194117647058822,0.7287197231833908,0.06207246405318828,0.21174551651831297,0.41971756463558574,1.4859926691654446,0.3268387970708926,1.1592729379244036
20|2025-07,171,97,21,0.13339370914357393,0.12280701754385964,0.9206357506086014,5.9187134502923975,0.7268595465271365,0.08730095616147629,0.17006298608893086,0.6546986380701717,1.2016056892517915,0.516915623377928,0.9475089695613599
9|2025-06,204,126,25,0.13177065551855643,0.12254901960784313,0.9300175302731595,5.910294117647058,0.7243007497116493,0.08964944345096142,0.16532941475174617,0.6808195714424429,1.1936208065108267,0.5303379066013426,0.9281861249887452
14|2025-06,105,72,12,0.12127789786359931,0.11428571428571428,0.9423457719744689,6.32857142857143,0.7232653061224491,0.07262677077232646,0.1753228017162747,0.5452706391615444,1.3843877311924853,0.41719704008082303,1.0632291666666664
22|2025-06,96,64,11,0.12123387383200945,0.11458333333333333,0.9451428854950918,6.291666666666667,0.7209201388888888,0.07136587226079277,0.1789295274660232,0.5435063252460537,1.3511829527152124,0.4148774302620457,1.0328906687989707
17|2026-02,172,101,20,0.12541260601285403,0.11627906976744186,0.9271721038595112,6.150581395348838,0.7151838831800974,0.08188964108222511,0.1625533377137881,0.6400356350797499,1.2318708362617024,0.4945510868252473,0.951886441728439
14|2025-05,77,47,9,0.12547968680877938,0.11688311688311688,0.9314903460130327,6.096103896103896,0.7125316242199359,0.06928332926419971,0.19049212118511938,0.4877040288015872,1.3987451251003438,0.3722532659176879,1.0722477460839912
7|2025-06,138,87,16,0.1255716514771377,0.11594202898550725,0.9233137226567123,6.144202898550724,0.7123713505566057,0.07832199411786275,0.16833170979550116,0.6099407485524763,1.2637946643818436,0.4691221216464883,0.9741612455059436
19|2026-03,204,113,24,0.12873742165434082,0.11764705882352941,0.913852843343492,6.015196078431372,0.7076701268742791,0.08545280298148118,0.1598504559771058,0.6537100342735753,1.1819051448549862,0.5055927411700504,0.9167946654474105
10|2026-04,100,57,12,0.1318045651236079,0.12,0.9104388750682693,5.882000000000001,0.70584,0.0763260081195623,0.18369445967565012,0.534107107002108,1.3069956006710353,0.4108834500328156,1.0123298385288182
12|2026-01,165,103,19,0.12599340908204446,0.11515151515151516,0.9139487215282089,6.098787878787879,0.7022846648301194,0.08034388670912102,0.16237643496729032,0.6376334440216682,1.1954682534792924,0.4898244816211541,0.9208602615611869
19|2026-02,162,99,19,0.13110972953795744,0.11728395061728394,0.894548032633453,5.951851851851852,0.6980566986739826,0.08185570164109687,0.16528560641961407,0.6150852006076046,1.178893035055171,0.47832170546822955,0.9220035885310657
12|2025-12,91,63,10,0.12044418552057118,0.10989010989010989,0.9123737224437563,6.3417582417582405,0.6968965100833231,0.06683018763079547,0.1754771787975144,0.5133356049749342,1.3272236227896972,0.39162544745702643,1.0181400285427726
12|2025-08,115,78,13,0.1250436151872673,0.11304347826086956,0.9040323897511588,6.136521739130435,0.6936937618147448,0.07311413704242564,0.17076174689408952,0.5516620272895894,1.2872790993436523,0.42245663205993117,0.98733718236879
1|2025-06,65,48,7,0.11744620130106526,0.1076923076923077,0.9169501141739431,6.426153846153845,0.6920473372781064,0.059449245210845963,0.18728894787997274,0.4383381838171782,1.4323431711732064,0.33093865725268357,1.0818847098067879
8|2025-05,168,111,19,0.1268745093191745,0.1130952380952381,0.8913944865845961,6.088095238095238,0.6885345804988662,0.07888692862740444,0.15956779657044234,0.597869624739318,1.2125063147078257,0.45929283511540764,0.9353452001035902
10|2025-10,120,72,14,0.13145015065340254,0.11666666666666667,0.8875354351953859,5.890833333333333,0.6872638888888889,0.07670684793599268,0.17353077450347332,0.5427150441201049,1.2431768070405862,0.4199675211150942,0.958489947577251
18|2026-02,229,128,26,0.12804762198883493,0.11353711790393013,0.8866788476074157,6.034497816593887,0.6851394900936291,0.08347260187557975,0.1526268139544669,0.6449732588598389,1.1561765151669436,0.49908035023876257,0.8912695238965889
15|2025-10,168,96,20,0.1373147596547867,0.11904761904761904,0.8669688484100924,5.693452380952381,0.6777919501133787,0.08387081314159181,0.16629999320705732,0.5914136805247332,1.1492535870927596,0.4626198001502676,0.8997376286259079
22|2025-09,137,85,15,0.12587361001791925,0.10948905109489052,0.8698332484410652,6.131386861313868,0.6713197293409345,0.07294494541720438,0.1611584598269965,0.5456771554010819,1.1967674990051405,0.420247464071285,0.9307904453470588
19|2025-09,200,124,22,0.1263446400245223,0.11,0.8706344802490239,6.1015,0.671165,0.07868439676534006,0.15172638854538492,0.6129380880476915,1.1430627402945321,0.47239313204567157,0.8811445950109913
21|2026-04,153,89,17,0.1285222718674527,0.1111111111111111,0.8645280658102743,6.011764705882353,0.6679738562091503,0.0758945060552952,0.1598424024698455,0.572681820063551,1.1676457601825547,0.44168429978448076,0.9016480571650709
21|2025-05,221,131,24,0.12626645968215042,0.1085972850678733,0.860064385595703,6.119909502262443,0.6646055568067811,0.07878862077902038,0.14787336833033862,0.6074860494459957,1.1319102425403196,0.46956483736234667,0.8757817184359814
24|2025-11,163,95,18,0.12870984307311722,0.11042944785276074,0.8579720495038456,6.014110429447853,0.6641348940494561,0.0762391911735158,0.15734106599402925,0.5724830519818336,1.1296472007112537,0.4429575123304464,0.8751635037363705
21|2025-07,163,97,18,0.12917215879905253,0.11042944785276074,0.8549013106187301,6.00122699386503,0.6627121833715984,0.0762391911735158,0.15734106599402925,0.5821318812041546,1.152148438517403,0.450587896958735,0.8922840971363505
9|2025-11,172,103,19,0.1293043175384312,0.11046511627906977,0.8543033858574589,5.973255813953488,0.6598363980530015,0.07702460973826268,0.15597053540314465,0.5683493422100273,1.1360294263790043,0.4372589432074462,0.8766484589771707
11|2025-11,35,20,4,0.13713259034993006,0.11428571428571428,0.8333957230304194,5.737142857142857,0.6556734693877551,0.05235600033307751,0.23156892086926162,0.23650097968892816,1.491274251118874,0.18498840051796372,1.1644499999999998
14|2026-01,111,71,12,0.12696691412290137,0.10810810810810811,0.8514667687635669,6.030630630630629,0.6519600681762843,0.06863519959228209,0.16623060063914488,0.5127911290611227,1.2116231733149085,0.3931800489632253,0.9268698891760586
10|2026-03,132,75,14,0.13099042545925105,0.10606060606060606,0.8096821251534889,5.946212121212122,0.6306588613406796,0.06962324964633596,0.1583224062394529,0.4883189321607789,1.1542437765656675,0.3789988498800903,0.9033591734293172
18|2025-10,210,119,22,0.128486744809717,0.10476190476190476,0.8153518475158846,6.007619047619047,0.6293696145124716,0.07488632051932295,0.14469208207259193,0.5774974247246426,1.0782911227047136,0.4449578575134648,0.8330507022559587
3|2026-01,41,32,4,0.12066602174037164,0.0975609756097561,0.8085206937514772,6.326829268292684,0.6172516359309936,0.04455799334533046,0.20038904558897785,0.22343091790965472,1.5363055074450793,0.17121621621621624,1.1702172208504797
11|2025-07,119,85,12,0.126296347721148,0.10084033613445378,0.7984422190663897,6.053781512605042,0.6104653626156344,0.0639492660795545,0.15547823653184578,0.461329699540228,1.1735222745755565,0.3526047450281035,0.8977150782376916
21|2025-09,203,121,20,0.12409139696061543,0.09852216748768473,0.793948411419319,6.175862068965518,0.60845931713946,0.069218938752677,0.13838627565723727,0.5325260994486936,1.0517294682771767,0.407279040540954,0.8053685706684434
5|2025-07,142,96,14,0.12550732425000843,0.09859154929577464,0.7855441894321799,6.140845070422535,0.6054354294782781,0.06464857037028876,0.14754470655027413,0.4779995928567027,1.103551568573751,0.3665280713495757,0.8475545013494372
8|2025-10,180,106,18,0.12810481409931582,0.1,0.7806107889315776,6.02611111111111,0.602611111111111,0.06893916995051388,0.14290740417283854,0.5105732160243277,1.0528881998394644,0.3940235865417967,0.8145709054735902
11|2026-03,82,53,8,0.12848239174239706,0.0975609756097561,0.7593334330618831,6.015853658536586,0.5869125520523499,0.05584985287491586,0.16498036308648142,0.36429608416018583,1.1769000798549942,0.2827339305587238,0.9073285083604111
6|2025-06,106,72,10,0.12443621566711921,0.09433962264150944,0.7581363844580301,6.1933962264150955,0.5842826628693487,0.05722983388024469,0.15164215859255495,0.40139431542521237,1.1365266245727925,0.3104025121788841,0.8719804929264964
4|2026-02,45,33,4,0.1178275939026674,0.08888888888888889,0.7543978956433279,6.48222222222222,0.5761975308641973,0.040533636021233735,0.18387515756890338,0.2082283953927838,1.3789352390159404,0.15781975014872102,1.0619207274746632
10|2025-12,144,85,14,0.13052217140810696,0.09722222222222222,0.7448713208902651,5.917361111111112,0.5752989969135803,0.06373777022696343,0.1455627287940791,0.46372873407849213,1.04443300480491,0.35754990895173944,0.8055636423866572
10|2025-07,187,112,18,0.13357046274531068,0.0962566844919786,0.720643490436346,5.83101604278075,0.5612742714976122,0.06632432827456222,0.13770525752118076,0.4944494051683231,0.9928601963001303,0.38550783660026317,0.7723288115461935
10|2025-08,125,71,11,0.12698482201426103,0.088,0.6929962069806828,6.127999999999999,0.5392639999999999,0.05458030081968278,0.1388767941965252,0.38853188885755113,1.0083673000796465,0.30076412918108414,0.7820556038901487
4|2026-04,36,27,3,0.11955082070212827,0.08333333333333333,0.697053628272163,6.372222222222222,0.5310185185185184,0.03379530192124369,0.19112192380948775,0.15764515714010569,1.3607976711588836,0.1205892636571036,1.0317259214876033
3|2026-04,24,22,2,0.12266608651088852,0.08333333333333333,0.6793510390986199,6.295833333333332,0.5246527777777776,0.02797094424668882,0.22312087366076844,0.0,1.4803720078275195,0.0,1.1461133255385487
2|2026-04,47,33,4,0.12575157930533248,0.0851063829787234,0.6767818221358471,6.134042553191488,0.5220461747397012,0.03878235713259799,0.17659690864250233,0.19196895813824139,1.2668046146809893,0.1484811099748772,0.9677733033822777
6|2025-08,104,71,9,0.1275448133577209,0.08653846153846154,0.6784945562290319,6.013461538461538,0.5203957100591715,0.05104120900082439,0.14300253777980007,0.34389452883407484,1.0501739899875395,0.2634505442869451,0.8023683578257164
2|2025-07,48,35,4,0.1224645487690648,0.08333333333333333,0.6804690350876773,6.241666666666667,0.5201388888888889,0.0379622819651753,0.17316933648966526,0.1837850535548509,1.179674336026944,0.14130064279155188,0.8992147358827637
2|2025-09,36,27,3,0.12265328571753203,0.08333333333333333,0.6794219400306019,6.213888888888889,0.517824074074074,0.03379530192124369,0.19112192380948775,0.1759675133633535,1.2258634477643802,0.13555450464288982,0.9288792972135137
4|2025-12,12,9,1,0.12417459177489532,0.08333333333333333,0.6710981058379532,6.166666666666668,0.513888888888889,0.018816049516361844,0.30116827943986896,0.0,2.2744456164523426,0.0,1.7189349489795918
17|2025-09,98,72,8,0.12301846034557419,0.08163265306122448,0.6635805132978269,6.244897959183674,0.5097875885047897,0.046607621990081886,0.1391373014025609,0.30300987501131316,1.02534341080972,0.23240298345233412,0.7889238887496306
12|2026-04,89,64,7,0.11942729719596475,0.07865168539325842,0.6585737703181977,6.387640449438202,0.5023986870344653,0.043203060150972465,0.1389619739885136,0.297841891324738,1.0914371215170504,0.2280187074829932,0.8328408304498273
4|2025-10,12,9,1,0.12646067250336043,0.08333333333333333,0.6589663939286652,6.016666666666667,0.5013888888888889,0.018816049516361844,0.30116827943986896,0.0,2.136268005550064,0.0,1.6160180555555552
17|2025-10,64,45,4,0.12283855964802584,0.0625,0.5087978903292558,6.2546875,0.39091796875,0.028365975853277388,0.13212358617933867,0.13619043175795142,0.921898162829382,0.10460101488548479,0.7066186556927295
4|2026-01,72,52,4,0.11980111154118436,0.05555555555555555,0.4637315534126498,6.354166666666667,0.35300925925925924,0.0251832223294937,0.11811997792998484,0.12588533241128896,0.8363066767384277,0.09563154377366898,0.636626861943002
4|2025-07,55,44,3,0.11760132810977911,0.05454545454545454,0.46381665430289326,6.465454545454544,0.3526611570247933,0.022007118074283905,0.12885435784302804,0.0,0.9110472004737626,0.0,0.6944900023625358
2|2025-06,24,20,1,0.10918947371798987,0.041666666666666664,0.38159966568097614,6.8875,0.2869791666666667,0.009351070046073273,0.16684992965212972,0.0,1.1530070559177739,0.0,0.8662369791666666
3|2025-08,48,31,2,0.1168321167723368,0.041666666666666664,0.35663709447171793,6.477083333333333,0.26987847222222217,0.013885480935656398,0.11835929936466827,0.0,0.7924448142236534,0.0,0.5989711934156378
2|2026-02,30,21,1,0.1181242874166218,0.03333333333333333,0.28218865114307434,6.4366666666666665,0.21455555555555555,0.007471878764942319,0.136404142151817,0.0,0.8110160344411506,0.0,0.6151166666666666
3|2026-03,30,25,1,0.12337420888207387,0.03333333333333333,0.27018072606402443,6.180000000000001,0.20600000000000002,0.007471878764942319,0.136404142151817,0.0,0.7841430938277414,0.0,0.5920777343749999
